timestamp,seq_num,distance_m,RSSI_dBm,SNR_dB,P_LoRa,state_label,packet_sent,packet_received,packet_status,radiation_wm2
2026-06-04 10:40:06,494,10.0,-20.0,20.0,0.9999,LORA,494,0,LOST,20.0
2026-06-04 10:40:09,495,10.0,-20.0,20.0,0.9999,LORA,495,0,LOST,20.0
2026-06-04 10:40:10,496,10.0,-20.0,20.0,0.9999,LORA,496,0,LOST,20.0
2026-06-04 10:40:12,497,13.1,-20.0,20.0,0.9998,LORA,497,0,LOST,28.0
2026-06-04 10:40:16,498,13.1,-20.0,20.0,0.9998,LORA,498,0,LOST,28.0
2026-06-04 10:40:18,499,13.1,-20.0,20.0,0.9998,LORA,499,0,LOST,28.0
2026-06-04 10:40:20,500,13.1,-20.0,20.0,0.9998,LORA,500,0,LOST,28.0
2026-06-04 10:40:22,501,13.1,-20.0,20.0,0.9998,LORA,501,0,LOST,28.0
2026-06-04 10:40:24,502,13.1,-20.0,20.0,0.9998,LORA,502,0,LOST,28.0
2026-06-04 10:40:26,503,13.1,-20.0,20.0,0.9998,LORA,503,0,LOST,28.0
2026-06-04 10:40:28,504,13.3,-20.0,20.0,0.9998,LORA,504,0,LOST,28.0
2026-06-04 10:40:34,505,13.3,-20.0,20.0,0.9998,LORA,505,0,LOST,28.0
2026-06-04 10:40:34,506,13.3,-20.0,20.0,0.9998,LORA,506,0,LOST,28.0
2026-06-04 10:40:36,507,13.3,-20.0,20.0,0.9998,LORA,507,0,LOST,28.0
2026-06-04 10:40:38,508,13.3,-20.0,20.0,0.9998,LORA,508,0,LOST,28.0
2026-06-04 10:40:40,509,13.3,-20.0,20.0,0.9998,LORA,509,0,LOST,28.0
2026-06-04 10:40:42,510,13.3,-20.0,20.0,0.9998,LORA,510,0,LOST,28.0
2026-06-04 10:40:44,511,15.1,-20.0,20.0,0.9998,LORA,511,0,LOST,4.0
2026-06-04 10:40:46,512,15.1,-20.0,20.0,0.9998,LORA,512,0,LOST,4.0
2026-06-04 10:40:48,513,15.1,-20.0,20.0,0.9998,LORA,513,0,LOST,4.0
2026-06-04 10:40:50,514,15.1,-20.0,20.0,0.9998,LORA,514,0,LOST,4.0
2026-06-04 10:40:52,515,15.1,-20.0,20.0,0.9998,LORA,515,0,LOST,4.0
2026-06-04 10:40:54,516,15.1,-20.0,20.0,0.9998,LORA,516,0,LOST,4.0
2026-06-16 17:44:27,1,5.9,-37.0,20.0,0.9999,LORA,1,1,OK,0.0
2026-06-16 17:44:29,2,5.9,-36.0,20.0,0.9999,LORA,2,2,OK,0.0
2026-06-16 17:44:31,3,7.2,-38.0,20.0,0.9999,LORA,3,3,OK,0.0
2026-06-16 17:44:33,4,7.2,-38.0,20.0,0.9999,LORA,4,4,OK,0.0
2026-06-16 17:44:35,5,7.2,-35.0,20.0,0.9999,LORA,5,5,OK,0.0
2026-06-16 17:44:37,6,7.2,-36.0,20.0,0.9999,LORA,6,6,OK,0.0
2026-06-16 17:44:39,7,7.2,-36.0,20.0,0.9999,LORA,7,7,OK,0.0
2026-06-16 17:44:41,8,7.2,-36.0,20.0,0.9999,LORA,8,8,OK,0.0
2026-06-16 17:44:43,9,7.2,-36.0,20.0,0.9999,LORA,9,9,OK,0.0
2026-06-16 17:44:45,10,7.2,-38.0,20.0,0.9999,LORA,10,10,OK,0.0
2026-06-16 17:44:47,11,8.7,-36.0,20.0,0.9999,LORA,11,11,OK,0.0
2026-06-16 17:44:49,12,8.7,-40.0,20.0,0.9999,LORA,12,12,OK,0.0
2026-06-16 17:44:51,13,8.7,-44.0,20.0,0.9999,LORA,13,13,OK,0.0
2026-06-16 17:48:15,1,10.8,-46.0,20.0,0.9999,LORA,1,1,OK,0.0
2026-06-16 17:48:17,2,10.8,-47.0,20.0,0.9999,LORA,2,2,OK,0.0
2026-06-16 17:48:19,3,10.8,-48.0,20.0,0.9999,LORA,3,3,OK,0.0
2026-06-16 17:48:21,4,13.6,-49.0,20.0,0.9998,LORA,4,4,OK,0.0
2026-06-16 17:48:23,5,13.6,-47.0,20.0,0.9998,LORA,5,5,OK,0.0
2026-06-16 17:48:25,6,13.6,-48.0,20.0,0.9998,LORA,6,6,OK,0.0
2026-06-16 17:48:27,7,13.6,-48.0,20.0,0.9998,LORA,7,7,OK,0.0
2026-06-16 17:48:29,8,13.6,-49.0,20.0,0.9998,LORA,8,8,OK,0.0
2026-06-16 17:48:31,9,13.6,-50.0,20.0,0.9998,LORA,9,9,OK,0.0
2026-06-16 17:48:34,10,13.6,-49.0,20.0,0.9998,LORA,10,10,OK,0.0
2026-06-16 17:48:37,11,10.2,-49.0,20.0,0.9999,LORA,11,11,OK,0.0
2026-06-16 17:48:39,12,10.2,-50.0,20.0,0.9999,LORA,12,12,OK,0.0
2026-06-16 17:48:43,13,10.2,-44.0,20.0,0.9999,LORA,13,13,OK,0.0
2026-06-16 17:48:45,14,10.2,-47.0,20.0,0.9999,LORA,14,14,OK,0.0
2026-06-16 17:48:47,15,10.2,-51.0,20.0,0.9999,LORA,15,15,OK,0.0
2026-06-16 17:48:49,16,10.2,-55.0,20.0,0.9999,LORA,16,16,OK,0.0
2026-06-16 17:48:51,17,10.2,-44.0,20.0,0.9999,LORA,17,17,OK,0.0
2026-06-16 17:48:53,18,8.7,-46.0,20.0,0.9999,LORA,18,18,OK,0.0
2026-06-16 17:48:55,19,8.7,-47.0,20.0,0.9999,LORA,19,19,OK,0.0
2026-06-16 17:48:57,20,8.7,-43.0,20.0,0.9999,LORA,20,20,OK,0.0
2026-06-16 17:48:59,21,8.7,-44.0,20.0,0.9999,LORA,21,21,OK,0.0
2026-06-16 17:49:01,22,8.7,-51.0,20.0,0.9999,LORA,22,22,OK,0.0
2026-06-16 17:49:03,23,8.7,-48.0,20.0,0.9999,LORA,23,23,OK,0.0
2026-06-16 17:49:05,24,8.7,-47.0,20.0,0.9999,LORA,24,24,OK,0.0
2026-06-16 17:49:07,25,8.7,-51.0,20.0,0.9999,LORA,25,25,OK,0.0
2026-06-16 17:49:09,26,5.1,-48.0,20.0,0.9999,LORA,26,26,OK,0.0
2026-06-16 17:49:11,27,5.1,-46.0,20.0,0.9999,LORA,27,27,OK,0.0
2026-06-16 17:49:13,28,5.1,-44.0,20.0,0.9999,LORA,28,28,OK,0.0
2026-06-16 17:49:15,29,5.1,-45.0,20.0,0.9999,LORA,29,29,OK,0.0
2026-06-16 17:49:17,30,5.1,-54.0,20.0,0.9999,LORA,30,30,OK,0.0
2026-06-16 17:49:19,31,5.1,-58.0,20.0,0.9999,LORA,31,31,OK,0.0
2026-06-16 17:49:21,32,5.1,-61.0,20.0,0.9999,LORA,32,32,OK,0.0
2026-06-16 17:49:23,33,5.1,-63.0,20.0,0.9999,LORA,33,33,OK,0.0
2026-06-16 17:49:25,34,4.6,-66.0,20.0,0.9999,LORA,34,34,OK,0.0
2026-06-16 17:49:27,35,4.6,-67.0,20.0,0.9999,LORA,35,35,OK,0.0
2026-06-16 17:49:29,36,4.6,-64.0,20.0,0.9999,LORA,36,36,OK,0.0
2026-06-16 17:49:31,37,4.6,-74.0,20.0,0.9599,LORA,37,37,OK,0.0
2026-06-16 17:49:33,38,4.6,-73.0,20.0,0.9699,LORA,38,38,OK,0.0
2026-06-16 17:49:35,39,4.6,-72.0,20.0,0.9799,LORA,39,39,OK,0.0
2026-06-16 17:49:37,40,4.6,-71.0,20.0,0.9899,LORA,40,40,OK,0.0
2026-06-16 17:49:39,41,4.6,-72.0,20.0,0.9799,LORA,41,41,OK,0.0
2026-06-16 17:49:41,42,19.0,-74.0,20.0,0.9597,LORA,42,42,OK,0.0
2026-06-16 17:49:43,43,19.0,-74.0,20.0,0.9597,LORA,43,43,OK,0.0
2026-06-16 17:49:45,44,19.0,-69.0,20.0,0.9997,LORA,44,44,OK,0.0
2026-06-16 17:49:47,45,19.0,-77.0,20.0,0.9297,LORA,45,45,OK,0.0
2026-06-16 17:49:49,46,19.0,-76.0,20.0,0.9397,LORA,46,46,OK,0.0
2026-06-16 17:49:51,47,19.0,-86.0,16.0,0.8397,LORA,47,47,OK,0.0
2026-06-16 17:49:53,48,19.0,-73.0,20.0,0.9697,LORA,48,48,OK,0.0
2026-06-16 17:49:56,49,19.0,-79.0,20.0,0.9097,LORA,49,49,OK,0.0
2026-06-16 17:49:57,50,34.8,-77.0,20.0,0.9295,LORA,50,50,OK,7.0
2026-06-16 17:50:00,51,34.8,-81.0,20.0,0.8895,LORA,51,51,OK,7.0
2026-06-16 17:50:02,52,34.8,-84.0,18.0,0.8595,LORA,52,52,OK,7.0
2026-06-16 17:50:05,53,34.8,-74.0,20.0,0.9595,LORA,53,53,OK,7.0
2026-06-16 17:50:07,54,34.8,-81.0,20.0,0.8895,LORA,54,54,OK,7.0
2026-06-16 17:50:10,55,34.8,-90.0,12.0,0.7995,LORA,55,55,OK,7.0
2026-06-16 17:50:11,56,34.8,-80.0,20.0,0.8995,LORA,56,56,OK,7.0
2026-06-16 17:50:15,57,50.6,-83.0,20.0,0.8693,LORA,57,57,OK,7.0
2026-06-16 17:50:19,58,50.6,-83.0,20.0,0.8693,LORA,58,58,OK,7.0
2026-06-16 17:50:23,59,50.6,-94.0,20.0,0.7593,LORA,59,59,OK,7.0
2026-06-16 17:50:28,60,50.6,-86.0,20.0,0.8393,LORA,60,60,OK,7.0
2026-06-16 17:50:31,61,69.3,-96.0,20.0,0.7391,SWITCHING,61,61,OK,0.0
2026-06-16 17:50:35,62,69.3,-87.0,20.0,0.8291,LORA,62,62,OK,0.0
2026-06-16 17:50:38,63,69.3,-93.0,20.0,0.7691,LORA,63,63,OK,0.0
2026-06-16 17:50:40,64,69.3,-85.0,20.0,0.8491,LORA,64,64,OK,0.0
2026-06-16 17:50:42,65,69.3,-88.0,20.0,0.8191,LORA,65,65,OK,0.0
2026-06-16 17:50:44,66,69.3,-88.0,20.0,0.8191,LORA,66,66,OK,0.0
2026-06-16 17:50:48,67,85.5,-89.0,20.0,0.8089,LORA,67,67,OK,0.0
2026-06-16 17:50:50,68,85.5,-94.0,20.0,0.7589,LORA,68,68,OK,0.0
2026-06-16 17:50:52,69,85.5,-91.0,20.0,0.7889,LORA,69,69,OK,0.0
2026-06-16 17:50:54,70,85.5,-96.0,20.0,0.7389,SWITCHING,70,70,OK,0.0
2026-06-16 17:50:58,71,85.5,-85.0,20.0,0.8489,LORA,71,71,OK,0.0
2026-06-16 17:51:01,72,85.5,-89.0,20.0,0.8089,LORA,72,72,OK,0.0
2026-06-16 17:51:04,73,101.5,-89.0,20.0,0.8086,LORA,73,73,OK,0.0
2026-06-16 17:51:08,74,101.5,-85.0,20.0,0.8486,LORA,74,74,OK,0.0
2026-06-16 17:51:10,75,101.5,-82.0,20.0,0.8786,LORA,75,75,OK,0.0
2026-06-16 17:51:12,76,101.5,-85.0,20.0,0.8486,LORA,76,76,OK,0.0
2026-06-16 17:51:14,77,101.5,-83.0,20.0,0.8686,LORA,77,77,OK,0.0
2026-06-16 17:52:02,78,142.6,-98.0,6.0,0.6781,SWITCHING,78,78,OK,0.0
2026-06-16 17:52:02,79,142.6,-99.0,5.0,0.6581,SWITCHING,79,79,OK,0.0
2026-06-16 17:52:02,80,114.2,-84.0,20.0,0.8585,LORA,80,80,OK,0.0
2026-06-16 17:52:02,81,114.2,-83.0,20.0,0.8685,LORA,81,81,OK,0.0
2026-06-16 17:52:02,82,126.7,-82.0,20.0,0.8783,LORA,82,82,OK,0.0
2026-06-16 17:52:02,83,126.7,-91.0,20.0,0.7883,LORA,83,83,OK,0.0
2026-06-16 17:52:02,84,142.6,-92.0,12.0,0.7781,LORA,84,84,OK,0.0
2026-06-16 17:52:02,85,126.7,-89.0,20.0,0.8083,LORA,85,85,OK,0.0
2026-06-16 17:52:02,86,126.7,-91.0,13.0,0.7883,LORA,86,86,OK,0.0
2026-06-16 17:52:02,87,126.7,-93.0,11.0,0.7683,LORA,87,87,OK,0.0
2026-06-16 17:52:02,88,126.7,-97.0,7.0,0.6983,SWITCHING,88,88,OK,0.0
2026-06-16 17:52:02,89,142.6,-98.0,6.0,0.6781,SWITCHING,89,89,OK,0.0
2026-06-16 17:52:02,90,142.6,-101.0,3.0,0.6181,SWITCHING,90,90,OK,0.0
2026-06-16 17:52:02,91,142.6,-103.0,1.0,0.5781,SWITCHING,91,91,OK,0.0
2026-06-16 17:52:02,92,126.7,-91.0,13.0,0.7883,LORA,92,92,OK,0.0
2026-06-16 17:52:08,93,161.1,-94.0,10.0,0.7579,LORA,93,93,OK,0.0
2026-06-16 17:52:11,94,161.1,-99.0,5.0,0.6579,SWITCHING,94,94,OK,0.0
2026-06-16 17:52:12,95,161.1,-97.0,7.0,0.6979,SWITCHING,95,95,OK,0.0
2026-06-16 17:52:14,96,161.1,-92.0,12.0,0.7779,LORA,96,96,OK,0.0
2026-06-16 17:52:18,97,161.1,-92.0,12.0,0.7779,LORA,97,97,OK,0.0
2026-06-16 17:52:20,98,161.1,-86.0,18.0,0.8379,LORA,98,98,OK,0.0
2026-06-16 17:52:22,99,176.9,-89.0,15.0,0.8076,LORA,99,99,OK,0.0
2026-06-16 17:52:24,100,176.9,-104.0,0.0,0.5576,SWITCHING,100,100,OK,0.0
2026-06-16 17:52:28,101,176.9,-103.0,1.0,0.5776,SWITCHING,101,101,OK,0.0
2026-06-16 17:52:30,102,176.9,-92.0,12.0,0.7776,LORA,102,102,OK,0.0
2026-06-16 17:52:32,103,176.9,-92.0,12.0,0.7776,LORA,103,103,OK,0.0
2026-06-16 17:52:35,104,176.9,-97.0,7.0,0.6976,SWITCHING,104,104,OK,0.0
2026-06-16 17:52:38,105,177.0,-92.0,12.0,0.7776,LORA,105,105,OK,0.0
2026-06-16 17:52:41,106,177.0,-103.0,1.0,0.5776,SWITCHING,106,106,OK,0.0
2026-06-16 17:52:42,107,177.0,-90.0,14.0,0.7976,LORA,107,107,OK,0.0
2026-06-16 17:52:44,108,177.0,-102.0,2.0,0.5976,SWITCHING,108,108,OK,0.0
2026-06-16 17:52:48,109,177.0,-96.0,8.0,0.7176,LORA,109,109,OK,0.0
2026-06-16 17:52:50,110,177.0,-102.0,2.0,0.5976,SWITCHING,110,110,OK,0.0
2026-06-16 17:52:52,111,177.0,-104.0,0.0,0.5576,SWITCHING,111,111,OK,0.0
2026-06-16 17:52:58,112,178.8,-98.0,6.0,0.6776,SWITCHING,112,112,OK,0.0
2026-06-16 17:53:00,113,178.8,-99.0,5.0,0.6576,SWITCHING,113,113,OK,0.0
2026-06-16 17:53:03,114,178.8,-93.0,11.0,0.7676,LORA,114,114,OK,0.0
2026-06-16 17:53:08,115,178.8,-100.0,4.0,0.6376,SWITCHING,115,115,OK,0.0
2026-06-16 17:53:11,116,183.9,-100.0,4.0,0.6375,SWITCHING,116,116,OK,0.0
2026-06-16 17:53:12,117,183.9,-103.0,1.0,0.5775,SWITCHING,117,117,OK,0.0
2026-06-16 17:53:14,118,183.9,-100.0,4.0,0.6375,SWITCHING,118,118,OK,0.0
2026-06-16 17:53:18,119,183.9,-104.0,0.0,0.5575,SWITCHING,119,119,OK,0.0
2026-06-16 17:53:20,120,183.9,-102.0,2.0,0.5975,SWITCHING,120,120,OK,0.0
2026-06-16 17:53:22,121,183.9,-97.0,7.0,0.6975,SWITCHING,121,121,OK,0.0
2026-06-16 17:53:29,122,189.0,-99.0,5.0,0.6575,SWITCHING,122,122,OK,0.0
2026-06-16 17:53:30,123,189.0,-100.0,4.0,0.6375,SWITCHING,123,123,OK,0.0
2026-06-16 17:53:35,124,189.0,-97.0,7.0,0.6975,SWITCHING,124,124,OK,0.0
2026-06-16 17:53:38,125,189.0,-102.0,2.0,0.5975,SWITCHING,125,125,OK,0.0
2026-06-16 17:53:40,126,189.0,-98.0,6.0,0.6775,SWITCHING,126,126,OK,0.0
2026-06-16 17:53:43,127,195.5,-97.0,7.0,0.6974,SWITCHING,127,127,OK,0.0
2026-06-16 17:53:49,128,195.5,-101.0,3.0,0.6174,SWITCHING,128,128,OK,0.0
2026-06-16 17:53:50,129,195.5,-102.0,2.0,0.5974,SWITCHING,129,129,OK,0.0
2026-06-16 17:53:52,130,195.5,-100.0,4.0,0.6374,SWITCHING,130,130,OK,0.0
2026-06-16 17:53:55,131,195.5,-99.0,5.0,0.6574,SWITCHING,131,131,OK,0.0
2026-06-16 17:53:59,132,196.5,-96.0,8.0,0.7174,LORA,132,132,OK,0.0
2026-06-16 17:54:01,133,196.5,-91.0,13.0,0.7874,LORA,133,133,OK,0.0
2026-06-16 17:54:04,134,196.5,-91.0,13.0,0.7874,LORA,134,134,OK,0.0
2026-06-16 17:54:09,135,196.5,-94.0,10.0,0.7574,LORA,135,135,OK,0.0
2026-06-16 17:54:10,136,196.5,-100.0,4.0,0.6374,SWITCHING,136,136,OK,0.0
2026-06-16 17:54:13,137,196.5,-93.0,11.0,0.7674,LORA,137,137,OK,0.0
2026-06-16 17:54:20,138,184.2,-95.0,9.0,0.7375,SWITCHING,138,138,OK,0.0
2026-06-16 17:54:20,139,184.2,-98.0,6.0,0.6775,SWITCHING,139,139,OK,0.0
2026-06-16 17:54:22,140,184.2,-99.0,5.0,0.6575,SWITCHING,140,140,OK,0.0
2026-06-16 17:54:25,141,184.2,-101.0,3.0,0.6175,SWITCHING,141,141,OK,0.0
2026-06-16 17:54:28,142,184.2,-94.0,10.0,0.7575,LORA,142,142,OK,0.0
2026-06-16 17:54:31,143,180.0,-100.0,4.0,0.6376,SWITCHING,143,143,OK,0.0
2026-06-16 17:54:34,144,180.0,-97.0,7.0,0.6976,SWITCHING,144,144,OK,0.0
2026-06-16 17:54:38,145,180.0,-93.0,11.0,0.7676,LORA,145,145,OK,0.0
2026-06-16 17:54:43,146,180.0,-102.0,3.0,0.6076,SWITCHING,146,146,OK,0.0
2026-06-16 17:54:45,147,180.0,-102.0,3.0,0.6076,SWITCHING,147,147,OK,0.0
2026-06-16 17:54:48,148,176.8,-97.0,8.0,0.7076,LORA,148,148,OK,0.0
2026-06-16 17:54:50,149,176.8,-98.0,7.0,0.6876,SWITCHING,149,149,OK,0.0
2026-06-16 17:54:52,150,176.8,-102.0,3.0,0.6076,SWITCHING,150,150,OK,0.0
2026-06-16 17:54:55,151,176.8,-97.0,8.0,0.7076,LORA,151,151,OK,0.0
2026-06-16 17:54:59,152,176.8,-98.0,7.0,0.6876,SWITCHING,152,152,OK,0.0
2026-06-16 17:55:00,153,176.8,-101.0,4.0,0.6276,SWITCHING,153,153,OK,0.0
2026-06-16 17:55:03,154,173.3,-97.0,8.0,0.7077,LORA,154,154,OK,0.0
2026-06-16 17:55:08,155,173.3,-95.0,10.0,0.7477,SWITCHING,155,155,OK,0.0
2026-06-16 17:55:09,156,173.3,-94.0,11.0,0.7577,LORA,156,156,OK,0.0
2026-06-16 17:55:09,157,173.3,-95.0,10.0,0.7477,SWITCHING,157,157,OK,0.0
2026-06-16 17:55:11,158,173.3,-96.0,9.0,0.7277,LORA,158,158,OK,0.0
2026-06-16 17:55:13,159,173.3,-97.0,8.0,0.7077,SWITCHING,159,159,OK,0.0
2026-06-16 17:55:15,160,173.3,-96.0,9.0,0.7277,LORA,160,160,OK,0.0
2026-06-16 17:55:19,161,171.9,-95.0,10.0,0.7477,SWITCHING,161,161,OK,0.0
2026-06-16 17:55:20,162,171.9,-96.0,9.0,0.7277,LORA,162,162,OK,0.0
2026-06-16 17:55:22,163,171.9,-102.0,3.0,0.6077,SWITCHING,163,163,OK,0.0
2026-06-16 17:55:24,164,171.9,-100.0,5.0,0.6477,SWITCHING,164,164,OK,0.0
2026-06-16 17:55:29,165,171.9,-89.0,16.0,0.8077,LORA,165,165,OK,0.0
2026-06-16 17:55:30,166,171.9,-93.0,12.0,0.7677,LORA,166,166,OK,0.0
2026-06-16 17:55:32,167,171.9,-96.0,9.0,0.7277,SWITCHING,167,167,OK,0.0
2026-06-16 17:55:39,168,170.8,-88.0,17.0,0.8177,LORA,168,168,OK,0.0
2026-06-16 17:55:42,169,170.8,-87.0,18.0,0.8277,LORA,169,169,OK,0.0
2026-06-16 17:55:44,170,170.8,-88.0,17.0,0.8177,LORA,170,170,OK,0.0
2026-06-16 17:55:48,171,170.8,-89.0,16.0,0.8077,LORA,171,171,OK,0.0
2026-06-16 17:55:50,172,158.4,-83.0,20.0,0.8679,LORA,172,172,OK,0.0
2026-06-16 17:55:53,173,158.4,-81.0,20.0,0.8879,LORA,173,173,OK,0.0
2026-06-16 17:55:55,174,158.4,-83.0,20.0,0.8679,LORA,174,174,OK,0.0
2026-06-16 17:55:59,175,158.4,-82.0,20.0,0.8779,LORA,175,175,OK,0.0
2026-06-16 17:56:01,176,158.4,-84.0,20.0,0.8579,LORA,176,176,OK,0.0
2026-06-16 17:56:03,177,158.4,-83.0,20.0,0.8679,LORA,177,177,OK,0.0
2026-06-16 17:56:09,178,140.7,-84.0,20.0,0.8581,LORA,178,178,OK,0.0
2026-06-16 17:56:15,179,140.7,-81.0,20.0,0.8881,LORA,179,179,OK,0.0
2026-06-16 17:56:15,180,140.7,-81.0,20.0,0.8881,LORA,180,180,OK,0.0
2026-06-16 17:56:17,181,140.7,-102.0,1.0,0.5881,SWITCHING,181,181,OK,0.0
2026-06-16 17:56:20,182,140.7,-82.0,20.0,0.8781,LORA,182,182,OK,0.0
2026-06-16 17:56:23,183,123.0,-83.0,20.0,0.8684,LORA,183,183,OK,0.0
2026-06-16 17:56:25,184,123.0,-82.0,20.0,0.8784,LORA,184,184,OK,0.0
2026-06-16 17:56:28,185,123.0,-85.0,18.0,0.8484,LORA,185,185,OK,0.0
2026-06-16 17:56:31,186,123.0,-85.0,18.0,0.8484,LORA,186,186,OK,0.0
2026-06-16 17:56:33,187,123.0,-79.0,20.0,0.9084,LORA,187,187,OK,0.0
2026-06-16 17:56:35,188,123.0,-78.0,20.0,0.9184,LORA,188,188,OK,0.0
2026-06-16 17:56:37,189,123.0,-80.0,20.0,0.8984,LORA,189,189,OK,0.0
2026-06-16 17:56:39,190,102.7,-86.0,17.0,0.8386,LORA,190,190,OK,0.0
2026-06-16 17:56:41,191,102.7,-83.0,20.0,0.8686,LORA,191,191,OK,0.0
2026-06-16 17:56:43,192,102.7,-90.0,14.0,0.7986,LORA,192,192,OK,0.0
2026-06-16 17:56:45,193,102.7,-83.0,20.0,0.8686,LORA,193,193,OK,0.0
2026-06-16 17:56:48,194,102.7,-86.0,18.0,0.8386,LORA,194,194,OK,0.0
2026-06-16 17:56:49,195,102.7,-86.0,18.0,0.8386,LORA,195,195,OK,0.0
2026-06-16 17:56:49,196,102.7,-97.0,7.0,0.6986,SWITCHING,196,196,OK,0.0
2026-06-16 17:56:53,197,102.7,-83.0,20.0,0.8686,LORA,197,197,OK,0.0
2026-06-16 17:56:55,198,81.7,-82.0,20.0,0.8789,LORA,198,198,OK,0.0
2026-06-16 17:56:57,199,81.7,-81.0,20.0,0.8889,LORA,199,199,OK,0.0
2026-06-16 17:57:01,200,81.7,-79.0,20.0,0.9089,LORA,200,200,OK,0.0
2026-06-16 17:57:03,201,81.7,-77.0,20.0,0.9289,LORA,201,201,OK,0.0
2026-06-16 17:57:05,202,81.7,-77.0,20.0,0.9289,LORA,202,202,OK,0.0
2026-06-16 17:57:09,203,61.5,-79.0,20.0,0.9092,LORA,203,203,OK,0.0
2026-06-16 17:57:13,204,61.5,-84.0,19.0,0.8592,LORA,204,204,OK,0.0
2026-06-16 17:57:17,205,61.5,-78.0,20.0,0.9192,LORA,205,205,OK,0.0
2026-06-16 17:57:19,206,61.5,-74.0,20.0,0.9592,LORA,206,206,OK,0.0
2026-06-16 17:57:22,207,61.5,-73.0,20.0,0.9692,LORA,207,207,OK,0.0
2026-06-16 17:58:03,208,4.0,-43.0,20.0,0.9999,LORA,208,208,OK,0.0
2026-06-16 17:58:04,209,40.5,-72.0,20.0,0.9795,LORA,209,209,OK,0.0
2026-06-16 17:58:05,210,40.5,-69.0,20.0,0.9995,LORA,210,210,OK,0.0
2026-06-16 17:58:05,211,20.3,-102.0,1.0,0.5897,SWITCHING,211,211,OK,0.0
2026-06-16 17:58:05,212,20.3,-75.0,20.0,0.9497,LORA,212,212,OK,0.0
2026-06-16 17:58:05,213,20.3,-67.0,20.0,0.9997,LORA,213,213,OK,0.0
2026-06-16 17:58:05,214,20.3,-63.0,20.0,0.9997,LORA,214,214,OK,0.0
2026-06-16 17:58:05,215,20.3,-59.0,20.0,0.9997,LORA,215,215,OK,0.0
2026-06-16 17:58:05,216,20.3,-58.0,20.0,0.9997,LORA,216,216,OK,0.0
2026-06-16 17:58:05,217,20.3,-61.0,20.0,0.9997,LORA,217,217,OK,0.0
2026-06-16 17:58:05,218,20.3,-63.0,20.0,0.9997,LORA,218,218,OK,0.0
2026-06-16 17:58:05,219,4.0,-47.0,20.0,0.9999,LORA,219,219,OK,0.0
2026-06-16 17:58:05,220,4.0,-68.0,20.0,0.9999,LORA,220,220,OK,0.0
2026-06-16 17:58:05,221,4.0,-54.0,20.0,0.9999,LORA,221,221,OK,0.0
2026-06-16 17:58:05,222,4.0,-47.0,20.0,0.9999,LORA,222,222,OK,0.0
2026-06-16 17:58:06,223,4.0,-54.0,20.0,0.9999,LORA,223,223,OK,0.0
2026-06-16 17:58:09,224,4.0,-45.0,20.0,0.9999,LORA,224,224,OK,0.0
2026-06-16 17:58:12,225,4.0,-103.0,0.0,0.5699,SWITCHING,225,225,OK,0.0
2026-06-16 17:58:13,226,6.5,-45.0,20.0,0.9999,LORA,226,226,OK,0.0
2026-06-16 17:58:15,227,6.5,-44.0,20.0,0.9999,LORA,227,227,OK,0.0
2026-06-16 17:58:17,228,6.5,-43.0,20.0,0.9999,LORA,228,228,OK,0.0
2026-06-16 17:58:20,229,6.5,-49.0,20.0,0.9999,LORA,229,229,OK,0.0
2026-06-16 17:58:21,230,6.5,-45.0,20.0,0.9999,LORA,230,230,OK,0.0
2026-06-16 17:58:26,231,6.5,-47.0,20.0,0.9999,LORA,231,231,OK,0.0
2026-06-16 17:58:29,232,5.8,-44.0,20.0,0.9999,LORA,232,232,OK,0.0
2026-06-16 17:58:31,233,5.8,-47.0,20.0,0.9999,LORA,233,233,OK,0.0
2026-06-16 17:58:33,234,5.8,-47.0,20.0,0.9999,LORA,234,234,OK,0.0
2026-06-16 17:58:35,235,5.8,-48.0,20.0,0.9999,LORA,235,235,OK,0.0
2026-06-16 17:58:38,236,5.8,-47.0,20.0,0.9999,LORA,236,236,OK,0.0
2026-06-24 12:15:13,1,32.9,-39.0,20.0,0.9996,LORA,1,0,LOST,98.0
2026-06-24 12:15:15,2,34.2,-38.0,20.0,0.9995,LORA,2,0,LOST,80.0
2026-06-24 12:15:19,3,34.2,-39.0,20.0,0.9995,LORA,3,0,LOST,80.0
2026-06-24 12:15:21,4,34.2,-39.0,20.0,0.9995,LORA,4,0,LOST,80.0
2026-06-24 12:15:23,5,34.2,-37.0,20.0,0.9995,LORA,5,0,LOST,80.0
2026-06-24 12:15:25,6,34.2,-39.0,20.0,0.9995,LORA,6,0,LOST,80.0
2026-06-24 12:15:29,7,34.2,-47.0,20.0,0.9995,LORA,7,0,LOST,80.0
2026-06-24 12:15:31,8,33.3,-40.0,20.0,0.9996,LORA,8,0,LOST,80.0
2026-06-24 12:15:33,9,33.3,-42.0,20.0,0.9996,LORA,9,0,LOST,80.0
2026-06-24 12:15:35,10,33.3,-39.0,20.0,0.9996,LORA,10,0,LOST,80.0
2026-06-24 12:20:10,1,37.9,-20.0,20.0,0.9995,LORA,1,0,LOST,95.0
2026-06-24 12:20:11,2,46.4,-21.0,20.0,0.9994,LORA,2,0,LOST,95.0
2026-06-24 12:20:11,3,46.4,-30.0,20.0,0.9994,LORA,3,0,LOST,95.0
